P00,P01,P02,Activity
-2.730192098,0.56726023,0.727565746,5
-2.791885634,0.562529855,0.517234975,5
-1.363242594,1.704235448,0.398502033,5
-1.565825399,1.262997266,0.736456525,5
-1.118335506,1.576843246,0.393839715,5
-1.268123145,1.383727134,0.430550688,5
-2.524975214,0.790081754,0.924278969,5
-2.81982519,-0.020357227,1.096520431,5
-2.832190002,-0.629526328,1.351231248,5
-2.22923453,0.470135934,1.158236354,5
-1.991785971,0.537919067,1.115528171,5
-2.165515257,0.009358879,1.25892412,5
-2.586407818,-0.540213427,1.218176027,5
-2.651421219,-0.328595501,0.986366777,5
-2.506276515,-0.38654689,1.308350647,5
-2.549188928,-0.582576628,1.398985596,5
-2.590794333,-0.055264134,1.246480292,5
-2.462197152,0.045439353,1.173723493,5
-1.759569138,0.739141668,1.20476567,5
-1.807397542,0.760550618,1.203005953,5
-2.81925369,-0.522266214,1.371766867,5
-1.622144284,1.587069021,-0.33021936,4
-2.661375187,0.508696243,0.172601237,4
-2.810126897,-0.061869753,0.314830984,4
-2.96642618,-0.581156601,0.451639467,4
-2.998271889,-0.370932805,0.232631144,4
-2.998064773,-0.639517411,0.470165532,4
-2.957525282,-0.580109596,0.57593733,4
-2.932411637,-0.155834842,0.110861896,4
-2.973504786,-0.189095352,0.035860036,4
-3.04678646,-0.767558226,0.484328777,4
-3.110585576,-1.196365548,0.713143471,4
-3.054163807,-1.113925589,0.626406469,4
-3.042159229,-1.059696023,0.61347055,4
-3.013754043,-0.600519236,0.507011328,4
-3.043078923,-0.700589665,0.356656351,4
-2.846315845,-0.514028616,0.540797003,4
-2.113182131,1.109957209,0.318381423,4
-2.485036589,0.631989843,0.523493579,4
-2.767780728,0.204046543,0.639756089,4
-2.82496727,0.328842959,0.727877055,4
-2.665607574,0.402867521,0.622951276,4
-2.493648619,0.197695035,0.830321925,4
-2.041963098,-0.016736071,0.86522639,4
-2.050769401,-0.517693287,0.954330511,4
-2.626461107,-0.702158641,0.909814547,4
-2.95425808,-0.50826747,0.906660832,4
-2.797187605,0.493474597,0.666055291,4
-2.840954806,0.256678918,0.718084489,4
-2.910912663,0.111159628,0.690058944,4
-2.935306048,-0.091450306,0.887764963,4
-3.009978981,-0.26631825,0.872168244,4
-2.955649336,-0.221781653,0.903791801,4
-2.880904661,-0.056935799,0.797029762,4
-2.195582742,0.944188991,-1.799251087,6
-2.760794757,0.235219847,-1.397157879,6
-2.956773824,-0.515506604,-1.419768616,6
-3.099762015,-0.812451847,-1.468113568,6
-3.130603189,-1.03365365,-1.242242165,6
-3.114386532,-1.015662111,-1.229984353,6
-3.041861928,-0.788964069,-1.250285883,6
-3.03837377,-1.000319178,-1.257977355,6
-3.132262285,-1.288710312,-1.080182297,6
-3.098396505,-1.106482523,-1.081154874,6
-3.146481425,-1.354189199,-1.084355177,6
-3.146092769,-1.513321408,-0.92255281,6
-3.154992724,-1.469377945,-0.856808352,6
-3.152270862,-1.002759388,-1.118874687,6
-3.178681409,-1.078599936,-1.053572802,6
-3.173399352,-1.232860424,-1.232454455,6
-3.044477674,-1.268352133,-1.248062743,6
-3.016792326,-1.220528851,-1.112861872,6
-2.861835171,-1.245382385,-1.291031533,6
-2.840215727,-1.505585848,-1.040603791,6
-3.031781609,-1.370980489,-1.295353522,6
-3.080975902,-1.2870754,-1.175003449,6
-2.724258281,-0.984326738,-1.012734134,6
-1.930883516,0.575116967,-1.588979211,6
-2.669706243,0.303198481,-1.809593838,6
-3.025501908,-0.753910756,-1.459367649,6
-3.007449358,-0.710473314,-1.513021614,6
-3.014142056,-0.694234944,-1.632153783,6
-3.000335838,-0.756711992,-1.542335425,6
-2.977894349,-0.593235324,-1.450860999,6
-2.970337081,-0.844516895,-1.508703861,6
-3.041450333,-1.046520667,-1.442501649,6
-3.150588332,-1.008980194,-1.379137761,6
-3.106634614,-0.815527579,-1.471943066,6
-3.101247535,-0.699240296,-1.444113642,6
-3.099166137,-0.867416823,-1.509024901,6
-3.053849262,-0.733723168,-1.447280923,6
-3.069513913,-0.569991648,-1.538562522,6
2.272921046,0.202824874,0.384492588,1
2.476453141,-0.278064309,0.504012576,1
2.786510928,-0.767325182,0.387544957,1
3.067975492,-0.923751986,0.306140735,1
2.792370858,-0.697906759,0.219435519,1
2.502968857,-0.469598805,0.27604273,1
2.474374745,-0.352776409,0.269183613,1
2.71876075,-0.53122088,0.372681955,1
2.670294226,-0.677839291,0.418920119,1
2.335248897,-0.373200918,0.38480975,1
2.505326296,-0.251756488,0.234939238,1
2.613939656,-0.423091626,0.396248377,1
2.447959801,-0.566871745,0.431451017,1
2.433075806,-0.433145254,0.348100156,1
2.541136321,-0.111563089,0.412107574,1
2.454117767,-0.390103846,0.454280166,1
2.416564732,-0.476915127,0.350105277,1
2.604255091,-0.301665576,0.403994642,1
2.624186793,-0.286079292,0.358398833,1
2.411703097,-0.207322704,0.421255849,1
2.332996553,-0.224304038,0.279869476,1
2.736180482,-0.420238016,0.316124203,1
2.76560804,-0.563549415,0.349245319,1
2.45154646,-0.393606971,0.284635684,1
2.622533397,-0.437933536,0.347831573,1
2.691487057,-0.50255566,0.278095787,1
2.705512131,-0.424040683,0.375480267,1
2.693530977,-0.508643169,0.401221301,1
2.538412018,-0.309002823,0.420317735,1
3.549866423,-0.209435189,0.090241568,3
3.50820369,-0.739457492,0.137791147,3
3.913302504,-0.843281384,0.07504207,3
4.001919323,-0.493307679,0.164979046,3
4.043939539,-0.512168879,0.179815567,3
4.325462202,-0.74297132,0.150487566,3
4.324953,-0.787352632,0.104683993,3
4.25592519,-0.865908834,0.216602254,3
3.9492195,-0.36412572,0.042788204,3
3.928043952,-0.628661273,0.185980554,3
4.674539179,-1.049974482,0.092876858,3
5.005593677,-1.174139921,0.064583972,3
4.386825983,-0.890967583,0.131481923,3
4.003151605,-0.694350788,0.137751654,3
3.880395587,-0.792184767,0.161865168,3
3.592215543,-0.73631615,0.070814743,3
3.619688921,-0.204489026,0.065512908,3
3.715781691,-0.515600076,-0.089936916,3
3.913452523,-0.263520883,-0.142722346,3
4.163456606,-0.107611184,-0.034281106,3
2.623069494,0.308349073,-0.105858188,3
3.229599844,-0.065660684,-0.026379493,3
2.204630577,0.833388328,-0.032152135,2
2.071154912,1.123843506,-0.14478264,2
2.368823127,1.199103423,-0.304201532,2
2.295160462,1.230924676,-0.222779758,2
1.996457772,1.013151864,-0.279216099,2
2.079455205,0.911909208,-0.31314869,2
2.121292834,0.881130399,-0.234261141,2
1.761418401,1.202540613,-0.278685377,2
1.81006961,1.103925329,-0.319643999,2
1.970277383,1.054872386,-0.229330048,2
1.892172289,1.047660973,-0.237651114,2
2.13718416,0.995243052,-0.260950291,2
2.145260791,1.079115347,-0.196714898,2
2.063095613,1.195387837,-0.168313789,2
2.240149176,1.30560884,-0.283002411,2
2.345087233,1.031184079,-0.39812542,2
2.090655733,0.929691113,-0.30812604,2
1.853648957,1.010918003,-0.287378461,2
2.200057442,0.941936468,-0.117717024,2
2.035083927,1.018394111,-0.223103789,2
2.22668054,0.775362955,-0.281432633,2
2.235411797,1.109985739,-0.345152777,2
2.276483277,1.070034662,-0.263087954,2
2.426123209,0.910069446,-0.363109565,2
2.448275257,0.803112152,-0.389384475,2
1.846275063,1.159951046,-0.444290421,2
-1.39845339,0.156132078,0.909608973,5
-1.384586424,1.388242582,0.528563422,5
-1.460752654,1.655508723,0.492304431,5
-1.574626457,1.173361265,0.716998296,5
-1.742250051,1.131891698,0.797328269,5
-2.155071263,0.904084394,0.873598019,5
-2.471716723,0.745427338,0.911929936,5
-2.4591557,0.47811721,0.981129144,5
-1.869109542,1.142240756,0.650381297,5
-1.682953727,1.01384877,0.659209088,5
-2.014104692,0.637754774,0.846664993,5
-2.285825787,0.560292167,1.073870972,5
-2.148827513,0.495932067,1.069489952,5
-2.210074558,0.226601378,1.19981442,5
-2.518321861,0.155452569,1.157511518,5
-2.115154896,0.370098443,0.995457988,5
-1.713179685,0.468199873,0.728091859,5
-1.782820476,0.562721422,0.893795495,5
-2.454290465,0.430685713,0.888060053,5
-2.797977806,0.090450459,1.058993402,5
-2.7848924,-0.067198302,1.120086787,5
-1.886854029,1.176210348,0.637959354,5
-2.26166681,1.112596933,0.771267908,5
-2.532978806,0.45133775,0.906275908,5
-2.619934859,0.230755281,0.835055424,5
-2.470750185,0.519971945,0.654768252,5
-2.375486149,0.619508246,0.616583847,5
-2.285950588,0.390375445,0.923630612,5
-2.183254788,0.687251268,0.898815913,5
-2.158053503,0.592979862,0.862636283,5
-1.054230767,1.702421849,0.217510548,5
-0.769316676,1.781847334,0.201881437,5
-0.901752005,1.568607877,0.275189241,5
-0.814418658,1.17016035,0.37032035,5
-1.005518395,1.188182406,0.40306378,5
-1.238735393,1.392011368,0.696602715,5
-1.209840328,1.403079829,0.465681081,5
-1.160664767,1.381270659,0.541537411,5
-1.26188593,1.424422355,0.493663707,5
-0.623118767,1.526203989,0.612727167,5
-0.181239807,1.312164497,0.582679474,5
-0.178232093,0.950256418,0.330424066,5
-0.609434246,0.79329469,0.569121065,5
-1.519464085,1.409870395,-0.151804625,4
-2.507391096,0.815628972,0.112986947,4
-2.699449293,0.202760974,0.317336553,4
-2.757190169,-0.280726847,0.280566897,4
-2.77428213,-0.151009865,0.374805674,4
-2.566708962,0.544614719,0.104095604,4
-2.575472096,0.864166265,-0.117031876,4
-2.839117784,-0.205334842,0.345151768,4
-2.668456828,-0.277543761,0.509764793,4
-2.671797532,-0.157687705,0.464893257,4
-2.740878342,-0.272154492,0.455948383,4
-2.276780509,0.427190823,0.148746814,4
-2.285683336,0.124739591,0.195527492,4
-2.469622386,-0.107192642,0.393203408,4
-2.228278356,-0.057158067,0.637332096,4
-1.95748093,-0.052754775,0.564890178,4
-1.931748647,0.072366356,0.503901093,4
-1.730785347,-0.226763464,0.494123131,4
-1.576324893,-0.111536196,0.400154388,4
-1.729896018,-0.022981606,0.386719737,4
-1.255407724,1.466302715,0.639436643,4
-1.884986174,1.382332154,0.311314456,4
-2.099136781,1.013853442,0.597203567,4
-2.081001574,0.985571719,0.834293536,4
-2.141558116,0.662311411,0.624607123,4
-2.191708545,0.767008483,0.808554263,4
-2.400458213,0.791064624,1.020639278,4
-2.707427143,0.452917382,0.98991748,4
-2.625507995,0.461481372,0.899092333,4
-2.460798279,-0.199794809,0.840515966,4
-2.377738616,0.100598788,0.753010915,4
-2.349009416,0.602704268,0.746940376,4
-2.306712875,0.82353051,0.990216906,4
-2.394907492,0.365372158,1.074705265,4
-2.557965002,-0.006477569,1.184417249,4
-2.629384809,-0.178956787,1.153189971,4
-2.708869407,-0.223714663,0.940636812,4
-2.699512581,-0.462290974,1.17238607,4
-2.531618982,-0.250571287,0.913356208,4
-2.267782884,-0.118913221,0.795715481,4
-1.999593625,0.402611541,0.838201562,4
-1.738299953,0.739377342,0.654253757,4
-1.65777487,0.946100949,0.784849174,4
-1.782563901,1.397528567,-0.819643174,6
-2.380912817,0.745338139,-0.79539159,6
-2.333417451,0.604562271,-0.790572708,6
-2.398913139,0.745095172,-1.03702834,6
-2.94136802,-0.065940677,-0.747694147,6
-3.04516824,-0.432365024,-0.430502253,6
-3.109217098,-0.854528255,-0.083694556,6
-3.090717745,-1.088821879,-0.005989413,6
-3.013669803,-0.60967001,-0.149756853,6
-3.018164151,-0.312480112,-0.478299147,6
-3.005955985,-0.431573449,-0.409382026,6
-2.274982634,0.681762115,-0.714030964,6
-1.686259606,0.121255588,-0.453243119,6
-1.305723279,-0.020712782,-0.396222704,6
-1.273757185,0.092767211,-0.445889219,6
-1.591964953,-0.027864489,-0.470307041,6
-1.787318783,0.213134948,-0.634889513,6
-2.009388218,0.064909328,-0.520928564,6
-1.304982896,1.197978313,-2.042359075,6
-1.953094459,0.762881269,-1.956635861,6
-2.276323999,-0.177526557,-1.441129799,6
-2.42071989,-0.365757634,-1.397627094,6
-2.063259109,-0.291478827,-1.372476841,6
-2.004723773,-0.279050872,-1.19118242,6
-2.419954505,-0.766464131,-1.14088423,6
-2.568569057,-0.721394934,-1.034359315,6
-2.796860042,-0.291654959,-1.132057603,6
-2.998507877,-0.627404228,-1.314308536,6
-2.931135068,-0.612742298,-1.315345354,6
-2.975202692,-0.536973265,-1.406629106,6
-2.986420254,-0.678087784,-1.048774635,6
-2.928850415,-0.305236225,-1.379774124,6
-2.894711382,-0.192622253,-1.616287115,6
-2.971712723,-0.318159555,-1.570771245,6
-3.017648356,-0.364292693,-1.471111882,6
-2.992320731,-0.286920502,-1.520688587,6
-3.040647648,-0.503261642,-1.381332617,6
-3.127934492,-0.59087606,-1.240592432,6
-2.676137807,-0.319956127,-1.272843739,6
-2.65921759,-0.410045947,-1.111290465,6
-3.01346383,-0.566446547,-1.34051302,6
-2.740059273,-0.433264045,-1.67127252,6
1.881622587,0.85991652,0.363464891,1
2.015994575,0.388953152,0.248918514,1
2.263878877,0.199944375,0.363508145,1
2.286906211,0.303601221,0.249592221,1
2.236365545,0.139964725,0.192423503,1
2.154974014,0.358114009,0.319055937,1
1.99278105,0.387776824,0.315645116,1
2.010541129,0.384966171,0.236257156,1
2.014184518,0.45564624,0.221621478,1
2.222707156,0.482191563,0.307987206,1
2.136239305,0.264967635,0.326436551,1
2.325157509,0.237783973,0.205382534,1
2.1455732,0.198278556,0.318414209,1
1.908169983,0.230499591,0.380568637,1
1.960363937,0.518316941,0.338415032,1
2.064407161,0.26997535,0.421916412,1
2.348945867,0.353071155,0.39273783,1
2.321296977,0.255582188,0.428734252,1
2.166773862,0.224878724,0.352918684,1
2.203456663,0.373455465,0.257691488,1
2.398529656,0.597858741,0.148971262,1
2.673178084,0.163252354,0.145077478,1
2.614591548,0.166817034,0.133960956,1
2.359259375,0.149006304,0.195668218,1
2.390023659,0.110562236,0.443685029,1
2.483237601,0.047370756,0.426631586,1
2.294916133,0.083353621,0.212183154,1
2.170058831,0.171344412,0.394023296,1
2.541318364,-0.010019362,0.257686029,3
2.832792551,-0.394257241,0.310061493,3
3.154747883,-0.533951064,0.073987332,3
3.402419852,-0.391971754,0.179400708,3
3.512618727,-0.345897971,0.131689627,3
3.36714681,-0.06623881,-0.049774899,3
3.15733793,-0.15662854,0.186574963,3
3.159956206,-0.234208124,-0.022241818,3
2.230268488,1.051326686,-0.014444368,2
2.178508333,1.076073808,-0.243868994,2
1.989389642,0.910181378,-0.02239599,2
2.052096439,0.865563582,-0.244093527,2
1.941510738,0.901065146,-0.291742407,2
2.068953275,0.671674653,-0.12442956,2
2.042424414,0.784517808,-0.252524775,2
1.677033722,0.859461104,-0.188551475,2
1.796345394,0.684012789,-0.088329211,2
2.967729303,0.01455084,0.186531054,3
3.47156337,-0.398027723,0.228903886,3
3.722540184,-0.514696573,0.035867272,3
3.380231043,-0.338379379,-0.008475009,3
3.70828926,-0.616750754,0.082742737,3
3.977186811,-0.596102045,0.110957962,3
3.892552367,-0.188558772,0.107386548,3
3.843548631,-0.243987493,0.116672177,3
4.349179281,-1.157328416,0.007573649,3
3.526368134,-0.55964905,0.09284582,3
4.201427039,-1.106013015,0.225565502,3
4.237574694,-0.997254756,0.178177305,3
3.826215233,-0.313285119,0.097102972,3
4.035701128,-0.552849903,0.020488834,3
4.167930389,-0.826185923,0.001087395,3
3.881901028,-0.862397785,0.068177542,3
2.09078376,1.062797588,-0.054740556,2
1.859099771,1.015058827,-0.04979855,2
2.108344541,0.953267274,-0.066225909,2
2.531222196,0.765801706,-0.089908454,2
2.31061111,0.782293483,-0.284319885,2
2.301074997,0.83780582,-0.288483835,2
2.212309035,0.795558798,-0.064679537,2
1.820869877,0.7530914,-0.117098698,2
1.981779431,0.850774058,-0.151448132,2
2.278144143,0.726333845,0.03625845,2
2.779102278,0.692574471,-0.003450075,2
2.586154225,0.579400841,0.110570672,2
2.532769583,0.622511417,-0.120444011,2
2.747220906,0.84471551,-0.206748949,2
2.382770433,0.750071534,-0.189515148,2
2.267725737,0.606586752,-0.045281809,2
2.331464521,0.580319689,-0.115705607,2
1.963675439,0.673116613,-0.005708397,2
1.815534254,0.579425597,-0.062514031,2
-0.649213088,1.908362852,0.094765716,5
-1.493756324,1.344979792,0.441930735,5
-1.965123933,1.229092792,0.470990506,5
-2.036385799,1.081587934,0.688693548,5
-2.199913456,0.6407331,0.863317905,5
-1.549421574,1.521602848,0.533201106,5
-1.12834084,1.817002648,0.295401007,5
-1.259402425,1.363578261,0.418386683,5
-1.880735049,0.898240214,0.672458084,5
-1.989229733,0.690287261,1.034115541,5
-1.833865522,0.68504525,0.948255909,5
-1.683803434,0.916937764,0.792214254,5
-1.821879051,0.811689431,0.805586607,5
-2.020217537,0.766096269,0.868269831,5
-2.212832009,0.470265509,1.09238324,5
-2.441695461,-0.011035098,1.188778065,5
-2.121927108,1.186392842,0.562147763,5
-2.191801772,1.116506436,0.665837514,5
-2.262946764,0.676770229,0.874178963,5
-2.336421932,0.37026428,0.718205571,5
-2.269269987,0.790848275,0.66261154,5
-2.50497009,0.166652602,1.043272943,5
-2.532725864,-0.294232158,1.156311354,5
-2.485387717,-0.104248456,0.875580066,5
-2.493027083,0.186041002,1.026504422,5
-2.409958151,0.053267523,1.124434013,5
-2.457660927,-0.185104271,1.180478969,5
-2.184861964,0.263499718,0.863324247,5
-2.096686745,0.435484049,0.731234486,5
-2.152314307,0.556287955,0.621668238,5
-2.200711251,0.53318712,0.749392092,5
-2.703855478,0.149102462,0.909172607,5
-2.680040872,0.334692702,0.974947616,5
-2.516425991,0.42137693,0.849811535,5
-2.420331374,0.415012353,0.671973681,5
-2.291004538,0.489268417,0.670724493,5
-1.550888313,1.301160313,0.252622367,4
-2.083623494,0.841111936,0.456390561,4
-2.157718767,0.212338088,0.696802443,4
-1.824681094,0.02981875,0.411840183,4
-1.825524731,0.154345836,0.559676544,4
-1.519835162,0.551381618,0.405431178,4
-1.681363236,0.661684625,0.26437995,4
-2.623375335,0.173903183,0.313191678,4
-2.923968041,-0.273903943,0.449945266,4
-2.770508546,-0.135350783,0.448901365,4
-2.687288746,-0.031123871,0.351169434,4
-2.767973974,-0.255830763,0.457851192,4
-2.592332711,0.130703647,0.652838353,4
-2.605690395,0.223999948,0.510345863,4
-1.437111174,1.977096952,0.215501098,4
-1.873287211,1.300827434,0.580968148,4
-2.15022981,0.877673653,0.47048839,4
-2.425844831,0.195972462,1.012424814,4
-2.345434609,0.561751257,0.904287777,4
-2.514142619,0.533982802,0.917598286,4
-2.674246531,0.309657217,1.009292852,4
-2.752055898,-0.008778157,1.09790302,4
-2.55326808,0.046678594,1.091802041,4
-2.344680034,0.329464876,0.907299822,4
-2.461467042,0.341533203,0.576055184,4
-2.856458231,-0.241190741,0.814649018,4
-2.591563749,-0.173979716,0.813726151,4
-2.327875195,0.283266163,0.983389928,4
-2.274851733,0.630988256,0.975671807,4
-1.444971584,1.215369716,-1.084785859,6
-1.843679145,0.813825836,-0.958674218,6
-2.482119384,0.521858056,-0.828161525,6
-2.889579595,0.218819707,-0.696981528,6
-2.389382961,0.181151949,-0.579384088,6
-2.389090458,0.140954778,-0.677828143,6
-2.898773944,-0.296307135,-0.620548984,6
-2.754502153,-0.157273575,-0.564099139,6
-2.834763225,-0.284701675,-0.556084159,6
-3.128459667,-0.676173491,-0.518560052,6
-3.106781868,-0.75278853,-0.465932712,6
-3.019639338,-0.718016746,-0.47124779,6
-3.066688782,-0.671090222,-0.530527511,6
-3.067052577,-0.817201289,-0.440030322,6
-3.024518576,-0.744571739,-0.377207365,6
-3.071627125,-0.562050376,-0.606173357,6
-3.096032145,-0.655368861,-0.515277528,6
-3.108108605,-0.668402074,-0.596341787,6
-2.53640833,-0.099755402,-0.501796244,6
-0.409840071,0.914271985,-1.790000816,6
-2.238062057,0.894209918,-1.968361835,6
-2.726548561,0.899251708,-2.024329368,6
-2.874165697,0.065539681,-1.619752606,6
-2.952822926,0.114819212,-1.793617121,6
-2.887220489,0.2508596,-1.903015842,6
-2.881596095,0.247375745,-1.958976423,6
-2.921610358,-0.01559265,-1.819222607,6
-2.926856118,-0.074093078,-1.808206875,6
-2.941925822,-0.131878089,-1.850349273,6
